"call_detail_id","tenant_id","call_record_id","text","start_offset","end_offset","type","debug_log","robot_knowledge_id","dialog_flow_node_id","intent_branch_id","creation_time","last_modified_time"
"256","1","19","嗯，太贵了，不考虑","39980","41605","1","检测到关键词：(太|有点|有些).*(贵|高|昂贵)，命中知识库：价格贵","79","168","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"257","1","19"," 这个价格对比周边的楼盘已经很便宜了，其他楼盘均价也都是25000起的。而且我们现在还有存5万抵8万，优惠3万的活动，性价比超高的，现在买真的很划算的了","","","2","","","168","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"258","1","19","配套怎么样？","54970","56225","1","检测到关键词：配套，命中知识库：周边配套","37","168","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"259","1","19","周边生活配套还是很齐全的，附近就有一个很大的购物中心宝龙广场、华联超市，农贸菜市场10分钟就可以走到。","","","2","","","168","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"260","1","19","嗯，有什么不行啊","67570","69475","1","默认分支","","168","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"261","1","19","要不您来我们项目售楼部实地考察一下，然后做个全面的了解嘛，您明天有空过来吗？","","","2","","","171","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"262","1","19","你看看","77830","78875","1","默认分支","","171","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"263","1","19","哦，好的，那我先把楼盘信息发到你的手机上，到时候再跟您具体联系，请问您贵姓啊？","","","2","","","176","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"264","1","19","嗯，那个到时候再说吧","87480","89705","1","语义命中知识库：有空再说","15","176","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"265","1","19","那行，我先把项目信息发到您手机上，您了解一下，到时再给您联系，那我这边先不打扰您了，祝您生活愉快，再见！","","","2","","","176","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"266","1","19","好","99980","100700","1","未识别，继续放音","","176","","2018-08-09 09:41:40","2018-08-09 09:41:40"
"267","1","20","喂，您好, （停顿2s），您好，想问下您位于钱塘江边、奥体中心附近，均价只要20000的现房楼盘，有兴趣了解一下吗？","","","2","","","156","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"268","1","20","喂","290","1065","1","用户说的话: 喂 为噪音，已经被过滤","","156","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"269","1","20","哎你说","1490","2475","1","用户说的话: 哎你说 为噪音，已经被过滤","","156","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"270","1","20","嗯，不考虑的","9150","10355","1","检测到关键词：不考虑，命中分支：不买房","","156","20","2018-08-09 09:46:06","2018-08-09 09:46:06"
"271","1","20","买不买没关系的，可以先了解一下嘛，我们项目在钱塘江边，环境啊交通啊都很好，自己住和投资都是很不错的。","","","2","","","158","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"272","1","20","没钱呀","12970","14005","1","检测到关键词：没钱，命中知识库：没钱","27","158","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"273","1","20","这个没关系的，我们房子性价比很高，您可以先了解了解，买不买都先过来看下嘛，我们的户型您看了一定会喜欢的","","","2","","","158","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"274","1","20","没钱","22790","24085","1","检测到关键词：没钱，命中知识库：没钱","27","158","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"275","1","20","这个没关系的，我们房子性价比很高，您可以先了解了解，买不买都先过来看下嘛，我们的户型您看了一定会喜欢的","","","2","","","158","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"276","1","20","太贵了","29500","30585","1","检测到关键词：(太|有点|有些).*(贵|高|昂贵)，命中知识库：价格贵","79","158","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"277","1","20"," 这个价格对比周边的楼盘已经很便宜了，其他楼盘均价也都是25000起的。而且我们现在还有存5万抵8万，优惠3万的活动，性价比超高的，现在买真的很划算的了","","","2","","","158","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"278","1","20","那没钱怎办？","35670","37155","1","检测到关键词：没钱，命中知识库：没钱","27","158","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"279","1","20","这个没关系的，我们房子性价比很高，您可以先了解了解，买不买都先过来看下嘛，我们的户型您看了一定会喜欢的","","","2","","","158","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"280","1","20","嗯，不客气，不考虑得","41370","42985","1","检测到关键词：不考虑，命中分支：不买房","","158","20","2018-08-09 09:46:06","2018-08-09 09:46:06"
"281","1","20","这样啊，那我待会给您发条短信，把楼盘信息发给您，如果后续有兴趣可以直接联系我，那就先不打扰了，祝您生活愉快，再见","","","2","","","160","","2018-08-09 09:46:06","2018-08-09 09:46:06"
"282","1","21","喂，您好, （停顿2s），您好，想问下您位于钱塘江边、奥体中心附近，均价只要20000的现房楼盘，有兴趣了解一下吗？","","","2","","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"283","1","21","哪里呀","1790","2725","1","机器人正在放音，当前节点不可打断","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"284","1","21","嗯","10690","11485","1","用户说的话: 嗯 为噪音，已经被过滤","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"285","1","21","怎么价格，现在","11920","13095","1","检测到关键词：价格，命中知识库：询问价格","31","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"286","1","21","这次我们是首次开盘，不同的楼层价格都是不一样的，目前均价在20000元左右，是个价格洼地，后面肯定会涨价的，现在买最划算","","","2","","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"287","1","21","这么贵啊","27100","28225","1","检测到关键词：这么贵，命中知识库：价格贵","79","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"288","1","21"," 这个价格对比周边的楼盘已经很便宜了，其他楼盘均价也都是25000起的。而且我们现在还有存5万抵8万，优惠3万的活动，性价比超高的，现在买真的很划算的了","","","2","","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"289","1","21","嗯","42090","43055","1","用户说的话: 嗯 为噪音，已经被过滤","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"290","1","21","你们这个楼盘有什么优势啊？","44970","47415","1","检测到关键词：优势，命中知识库：优势","53","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"291","1","21","是这样的，我们楼盘在钱塘江边，临近奥体中心，环境和周边的配套都很不错，距离杭州主城区约30分钟车程，等地铁6号7号线开通以后肯定会再涨价的，无论是自己住还是投资都是很划算的","","","2","","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"292","1","21","好，没有学校吗？","66950","68405","1","检测到关键词：学校，命中知识库：学区","39","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"293","1","21","附近幼儿园、小学、都是有的，初中明年也可以招生了，小孩子上学还是很方便的。","","","2","","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"294","1","21","嗯","76110","77055","1","用户说的话: 嗯 为噪音，已经被过滤","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"295","1","21","那生活买菜呀，怎么方便嘛，有超市没有啊，这些","77590","82825","1","检测到关键词：买菜，命中知识库：周边配套","37","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"296","1","21","周边生活配套还是很齐全的，附近就有一个很大的购物中心宝龙广场、华联超市，农贸菜市场10分钟就可以走到。","","","2","","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"297","1","21","嗯","94930","95795","1","用户说的话: 嗯 为噪音，已经被过滤","","156","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"298","1","21","哦，我知道了","97660","98825","1","检测到关键词：知道，命中分支：肯定","","156","2","2018-08-09 09:48:07","2018-08-09 09:48:07"
"299","1","21","我们项目名称叫奥体公馆，位于钱塘江边，离奥体中心1公里的位置，那这边大概位置您知道吗？","","","2","","","161","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"300","1","21","嗯，这个我去过","109790","111405","1","默认分支","","161","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"301","1","21","目前主推户型有89方，125方的，户型都是坐北朝南，南北通透，稍高楼层可俯视江景，一梯两户，均价只要20000，距离杭州主城区只有20分钟车程，交通非常方便，您买来投资或者自己住都很不错。 ","","","2","","","168","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"302","1","21","嗯","133490","134335","1","用户说的话: 嗯 为噪音，已经被过滤","","161","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"303","1","21","行","135130","135985","1","默认分支","","168","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"304","1","21","要不您来我们项目售楼部实地考察一下，然后做个全面的了解嘛，您明天有空过来吗？","","","2","","","171","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"305","1","21","有一块钱吧，好吧","136780","138905","1","未识别，继续放音","","168","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"306","1","21","嗯，明天不行，明天，没时间","148490","150755","1","默认分支","","171","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"307","1","21","哦，好的，那我先把楼盘信息发到你的手机上，到时候再跟您具体联系，请问您贵姓啊？","","","2","","","176","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"308","1","21","啊我姓周","159340","160475","1","默认分支","","176","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"309","1","21","哦，好的，好的，那您这边注意查收下短信，到时候您有什么问题可以随时联系我，这边先这样，不打扰您了，祝您生活愉快，再见！","","","2","","","177","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"310","1","21","嗯","171890","172500","1","用户说的话: 嗯 为噪音，已经被过滤","","176","","2018-08-09 09:48:07","2018-08-09 09:48:07"
"311","1","23","喂，您好, （停顿2s），您好，想问下您位于钱塘江边、奥体中心附近，均价只要20000的现房楼盘，有兴趣了解一下吗？","","","2","","","156","","2018-08-09 13:32:40","2018-08-09 13:32:40"
"312","1","23","嗯","70","915","1","用户说的话: 嗯 为噪音，已经被过滤","","156","","2018-08-09 13:32:40","2018-08-09 13:32:40"
"313","1","23","喂你好","2040","3075","1","机器人正在放音，当前节点不可打断","","156","","2018-08-09 13:32:40","2018-08-09 13:32:40"
"314","1","23","有啊，你给，我介绍一下吧","10390","12565","1","语义命中知识库：发短信","72","156","","2018-08-09 13:32:40","2018-08-09 13:32:40"
"315","1","23","要不这样，我稍后把我的微信和联系方式发到您手机上，您可以加我微信，给您发点资料，可以先了解一下，那我稍后再跟您打电话，感谢您的接听，再见！","","","2","","","156","","2018-08-09 13:32:40","2018-08-09 13:32:40"
"316","1","23","拜拜","26750","27655","1","默认分支","","156","","2018-08-09 13:32:40","2018-08-09 13:32:40"
"317","1","23","我们项目名称叫奥体公馆，位于钱塘江边，离奥体中心1公里的位置，那这边大概位置您知道吗？","","","2","","","161","","2018-08-09 13:32:40","2018-08-09 13:32:40"
"318","1","24","喂，您好, （停顿2s），您好，想问下您位于钱塘江边、奥体中心附近，均价只要20000的现房楼盘，有兴趣了解一下吗？","","","2","","","156","","2018-08-09 14:26:21","2018-08-09 14:26:21"
"319","1","24","啊","0","745","1","用户说的话: 啊 为噪音，已经被过滤","","156","","2018-08-09 14:26:21","2018-08-09 14:26:21"
"320","1","24","你好","1730","2775","1","机器人正在放音，当前节点不可打断","","156","","2018-08-09 14:26:21","2018-08-09 14:26:21"
"321","1","24","多少钱一天啊","10470","11985","1","检测到关键词：多少钱，命中知识库：询问价格","31","156","","2018-08-09 14:26:21","2018-08-09 14:26:21"
"322","1","24","这次我们是首次开盘，不同的楼层价格都是不一样的，目前均价在20000元左右，是个价格洼地，后面肯定会涨价的，现在买最划算","","","2","","","156","","2018-08-09 14:26:21","2018-08-09 14:26:21"
